,name,album,release_date,track_number,id,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms
100,Nothing Else Matters,The Metallica Blacklist,2021-09-10,14,0lvWRnPbmKlDi2mx1l8fVf,spotify:track:0lvWRnPbmKlDi2mx1l8fVf,0.953,0.394,0.111,1.23e-06,0.0895,-11.059,0.036,131.256,0.149,26,181453
101,Nothing Else Matters,The Metallica Blacklist,2021-09-10,15,4uDAQXIZWtkm8HdikweHtg,spotify:track:4uDAQXIZWtkm8HdikweHtg,0.539,0.403,0.605,0.0641,0.105,-7.807,0.035,151.091,0.14,27,356346
102,Nothing Else Matters,The Metallica Blacklist,2021-09-10,1,0kjSaaLKiT1avNLUlEUZTo,spotify:track:0kjSaaLKiT1avNLUlEUZTo,0.988,0.414,0.202,0.907,0.0529,-15.781,0.0341,71.363,0.121,18,312040
103,Nothing Else Matters,The Metallica Blacklist,2021-09-10,2,0c9vGuziL3FYMMiq69X4Dn,spotify:track:0c9vGuziL3FYMMiq69X4Dn,0.226,0.643,0.634,8.61e-05,0.217,-6.256,0.0345,123.05,0.661,16,206000
104,Nothing Else Matters,The Metallica Blacklist,2021-09-10,3,3HU5dFNWnhkmVYU3dWCSQ9,spotify:track:3HU5dFNWnhkmVYU3dWCSQ9,0.0681,0.355,0.514,0.0253,0.118,-8.767,0.0333,154.886,0.205,23,228733
105,Nothing Else Matters,The Metallica Blacklist,2021-09-10,4,4I33cAPZnrDBGIO9lSr3H7,spotify:track:4I33cAPZnrDBGIO9lSr3H7,0.0699,0.396,0.413,0.0104,0.0947,-8.321,0.0277,142.464,0.114,18,412600
106,Nothing Else Matters,The Metallica Blacklist,2021-09-10,5,4F09YTWfdm18N6N2iMrfQF,spotify:track:4F09YTWfdm18N6N2iMrfQF,0.0211,0.328,0.627,0.428,0.099,-7.351,0.033,129.473,0.257,26,494800
107,Nothing Else Matters,The Metallica Blacklist,2021-09-10,6,1KmevIRsYb1wg1Pdg0bsnH,spotify:track:1KmevIRsYb1wg1Pdg0bsnH,0.26,0.585,0.259,0.005,0.109,-13.391,0.0321,139.926,0.0454,16,384360
108,Of Wolf And Man,The Metallica Blacklist,2021-09-10,7,0BvidXnCeQZuzksLLb4mFB,spotify:track:0BvidXnCeQZuzksLLb4mFB,0.0455,0.504,0.407,4.34e-05,0.1,-12.578,0.0312,116.033,0.338,18,203733
109,The God That Failed,The Metallica Blacklist,2021-09-10,8,0TTn61zEcUUoYuK2KrP3bC,spotify:track:0TTn61zEcUUoYuK2KrP3bC,1.65e-05,0.329,0.871,4.03e-06,0.204,-6.571,0.058,111.433,0.374,21,236226
110,The God That Failed,The Metallica Blacklist,2021-09-10,9,3yy2St3VbGYGM3hDVEAsls,spotify:track:3yy2St3VbGYGM3hDVEAsls,0.0255,0.45,0.766,0.00141,0.111,-5.939,0.0364,162.967,0.378,18,244306
111,My Friend Of Misery,The Metallica Blacklist,2021-09-10,10,4L18kYNkxFvnY0Z5TvUw3v,spotify:track:4L18kYNkxFvnY0Z5TvUw3v,0.066,0.586,0.854,7.04e-05,0.0836,-6.023,0.0632,119.988,0.328,17,210653
112,The Ecstasy Of Gold - Live,S&M2,2020-08-28,1,4qAakbD2wRBjnKxlU8EywU,spotify:track:4qAakbD2wRBjnKxlU8EywU,0.0741,0.11,0.616,0.303,0.975,-11.209,0.0837,68.482,0.124,40,161053
113,The Call Of Ktulu - Live,S&M2,2020-08-28,2,2bvRtBoXOc1eeMQ9xQRuif,spotify:track:2bvRtBoXOc1eeMQ9xQRuif,5.02e-05,0.226,0.899,0.79,0.552,-8.021,0.0754,133.271,0.0811,38,554413
114,For Whom The Bell Tolls - Live,S&M2,2020-08-28,3,0kNrZfKZMvqxK36pUeB4wX,spotify:track:0kNrZfKZMvqxK36pUeB4wX,7.55e-06,0.276,0.949,0.109,0.876,-7.676,0.087,131.589,0.118,41,276640
115,The Day That Never Comes - Live,S&M2,2020-08-28,4,5icLTeOSXTvkLIi08P2k4g,spotify:track:5icLTeOSXTvkLIi08P2k4g,0.000116,0.298,0.917,0.0416,0.906,-9.244,0.0797,136.026,0.231,41,506853
116,The Memory Remains - Live,S&M2,2020-08-28,5,5OxoeZOWZTMj06cPftX1Iz,spotify:track:5OxoeZOWZTMj06cPftX1Iz,0.00225,0.176,0.831,0.00234,0.903,-9.025,0.0638,81.541,0.11,39,342437
117,Confusion - Live,S&M2,2020-08-28,6,74ipwWk1JxGtqZjKNq57rm,spotify:track:74ipwWk1JxGtqZjKNq57rm,2.2e-05,0.356,0.969,0.0607,0.972,-7.569,0.0977,126.284,0.216,36,401295
118,Moth Into Flame - Live,S&M2,2020-08-28,7,27oBnGKPph4BtZKKjd9b2j,spotify:track:27oBnGKPph4BtZKKjd9b2j,1.59e-05,0.324,0.943,0.0115,0.775,-8.036,0.067,93.584,0.209,38,377800
119,The Outlaw Torn - Live,S&M2,2020-08-28,8,1nwQ9wWcGjAQt4u65AKkbk,spotify:track:1nwQ9wWcGjAQt4u65AKkbk,2.15e-05,0.328,0.848,0.017,0.976,-8.467,0.0616,126.572,0.338,37,602720
120,No Leaf Clover - Live,S&M2,2020-08-28,9,4HcGbZ4n4j1rObwTmix9Ca,spotify:track:4HcGbZ4n4j1rObwTmix9Ca,0.000588,0.212,0.926,0.000747,0.986,-7.362,0.0883,79.408,0.18,42,330106
121,Halo On Fire - Live,S&M2,2020-08-28,10,5pEBCke4Ft8N5v8jww1eUn,spotify:track:5pEBCke4Ft8N5v8jww1eUn,2.49e-05,0.274,0.91,0.00687,0.844,-7.479,0.079,137.409,0.222,37,497466
122,Intro To Scythian Suite - Live,S&M2,2020-08-28,1,5jMMdrSIAGueAxfeI1AG5K,spotify:track:5jMMdrSIAGueAxfeI1AG5K,0.769,0.414,0.558,0.0,0.736,-16.717,0.782,168.483,0.166,30,316920
123,"Scythian Suite, Op. 20 II: The Enemy God And The Dance Of The Dark Spirits - Live",S&M2,2020-08-28,2,5PNXZX1QUeae7WjsCfycwc,spotify:track:5PNXZX1QUeae7WjsCfycwc,0.376,0.437,0.642,0.0027,0.732,-10.793,0.0864,117.358,0.16,29,219240
124,Intro To The Iron Foundry - Live,S&M2,2020-08-28,3,3LGrbnTyEszZ8JlWLFnznz,spotify:track:3LGrbnTyEszZ8JlWLFnznz,0.633,0.674,0.374,0.0,0.895,-17.452,0.854,82.178,0.759,27,62533
125,"The Iron Foundry, Op. 19 - Live",S&M2,2020-08-28,4,0YSoqT8eVDJFIui9PR4aGk,spotify:track:0YSoqT8eVDJFIui9PR4aGk,0.00154,0.39,0.72,0.689,0.982,-8.312,0.069,131.626,0.278,30,255972
126,The Unforgiven III - Live,S&M2,2020-08-28,5,0zKAEqyCG1nudg3bFRrZvt,spotify:track:0zKAEqyCG1nudg3bFRrZvt,0.676,0.308,0.481,8.23e-06,0.875,-9.719,0.0332,120.238,0.227,36,499093
127,All Within My Hands - Live,S&M2,2020-08-28,6,4yE0IGEKGGd1w2rWlUywK8,spotify:track:4yE0IGEKGGd1w2rWlUywK8,0.0101,0.323,0.618,2.89e-05,0.926,-8.946,0.0312,115.195,0.171,41,373973
128,(Anesthesia) - Pulling Teeth - Live,S&M2,2020-08-28,7,57ou3Gno3QiWTuyOqMC0aS,spotify:track:57ou3Gno3QiWTuyOqMC0aS,0.226,0.197,0.545,0.726,0.757,-12.236,0.0794,104.678,0.246,32,447586
129,Wherever I May Roam - Live,S&M2,2020-08-28,8,12yBSkAxdEFXFkclZ8wc8S,spotify:track:12yBSkAxdEFXFkclZ8wc8S,9.88e-06,0.271,0.937,0.0162,0.22,-6.458,0.0715,137.964,0.148,35,392439
130,One - Live,S&M2,2020-08-28,9,5cpoALsvCDLvrpuuVZb6gH,spotify:track:5cpoALsvCDLvrpuuVZb6gH,0.00015,0.317,0.868,0.23,0.74,-8.622,0.0684,123.395,0.235,36,563667
131,Master Of Puppets - Live,S&M2,2020-08-28,10,78OYMU05t1YJUHyOmGM2su,spotify:track:78OYMU05t1YJUHyOmGM2su,6.63e-06,0.299,0.946,0.00306,0.976,-7.866,0.0865,112.79,0.219,38,509986
132,Nothing Else Matters - Live,S&M2,2020-08-28,11,4nvFgshg9sO9YVnlKgQysN,spotify:track:4nvFgshg9sO9YVnlKgQysN,0.0123,0.274,0.648,0.00152,0.977,-8.703,0.0349,75.465,0.0907,42,399600
133,Enter Sandman - Live,S&M2,2020-08-28,12,0F0lB96kMC1BRDkjvgMiWG,spotify:track:0F0lB96kMC1BRDkjvgMiWG,0.000348,0.281,0.95,0.0184,0.94,-7.242,0.145,130.205,0.094,36,525759
134,The Ecstasy of Gold (Live),S&M2,2020-08-28,1,0L5ZW54haCFM84is0UhLjj,spotify:track:0L5ZW54haCFM84is0UhLjj,0.0741,0.112,0.616,0.303,0.975,-11.209,0.0837,68.481,0.124,37,161053
135,The Call of Ktulu (Live),S&M2,2020-08-28,2,2v0QgowVkLxj9cB1jzj3C0,spotify:track:2v0QgowVkLxj9cB1jzj3C0,5.02e-05,0.226,0.899,0.79,0.552,-8.021,0.0754,133.271,0.0811,33,554413
136,For Whom the Bell Tolls (Live),S&M2,2020-08-28,3,5YPzY1EmlXP7RoPz3dvhY8,spotify:track:5YPzY1EmlXP7RoPz3dvhY8,7.55e-06,0.276,0.949,0.109,0.876,-7.676,0.0867,131.589,0.118,36,276640
137,The Day that Never Comes (Live),S&M2,2020-08-28,4,5bpoBNwWolJcSlZRi3UPHx,spotify:track:5bpoBNwWolJcSlZRi3UPHx,0.000116,0.298,0.917,0.0416,0.906,-9.244,0.0797,136.026,0.231,34,506853
138,The Memory Remains (Live),S&M2,2020-08-28,5,6HniW4lKCUneQnNOFm6Fdw,spotify:track:6HniW4lKCUneQnNOFm6Fdw,0.00225,0.176,0.831,0.00234,0.903,-9.025,0.0638,81.541,0.11,33,342437
139,Confusion (Live),S&M2,2020-08-28,6,40EPUsKIP6KMXy0tkkIhdL,spotify:track:40EPUsKIP6KMXy0tkkIhdL,2.2e-05,0.356,0.969,0.0607,0.972,-7.569,0.0977,126.284,0.216,30,401295
140,Moth Into Flame (Live),S&M2,2020-08-28,7,35YBgQqJmonhnnrukXqZXl,spotify:track:35YBgQqJmonhnnrukXqZXl,1.6e-05,0.324,0.943,0.0117,0.775,-8.036,0.067,93.584,0.209,31,377800
141,The Outlaw Torn (Live),S&M2,2020-08-28,8,5BAcCATD6kFplCbAZXgYTx,spotify:track:5BAcCATD6kFplCbAZXgYTx,2.15e-05,0.328,0.848,0.017,0.976,-8.467,0.0616,126.572,0.338,31,602720
142,No Leaf Clover (Live),S&M2,2020-08-28,9,3GTmmIGmU3htgNun6b1KBX,spotify:track:3GTmmIGmU3htgNun6b1KBX,0.000588,0.212,0.926,0.000747,0.986,-7.362,0.0883,79.408,0.18,35,330106
143,Halo on Fire (Live),S&M2,2020-08-28,10,1gM1LjcNF8mVO15fBVQo99,spotify:track:1gM1LjcNF8mVO15fBVQo99,2.49e-05,0.274,0.91,0.00687,0.844,-7.479,0.079,137.409,0.222,30,497466
144,Intro to Scythian Suite (Live),S&M2,2020-08-28,1,1ow4pOwIbrWbjbEXSYmRkb,spotify:track:1ow4pOwIbrWbjbEXSYmRkb,0.769,0.414,0.558,0.0,0.736,-16.717,0.782,168.483,0.166,25,316920
145,"Scythian Suite, Opus 20 II: The Enemy God And The Dance Of The Dark Spirits (Live)",S&M2,2020-08-28,2,6Z7Ms0ymWgen8D4hah0aOh,spotify:track:6Z7Ms0ymWgen8D4hah0aOh,0.376,0.437,0.642,0.0027,0.732,-10.793,0.0864,117.358,0.16,25,219240
146,Intro to The Iron Foundry (Live),S&M2,2020-08-28,3,76SKw0cvdN2x1o0Eq3BRcu,spotify:track:76SKw0cvdN2x1o0Eq3BRcu,0.633,0.674,0.374,0.0,0.895,-17.452,0.854,82.178,0.759,23,62533
147,"The Iron Foundry, Opus 19 (Live)",S&M2,2020-08-28,4,4t8jSEPAKHSRC1Yafv3ZaS,spotify:track:4t8jSEPAKHSRC1Yafv3ZaS,0.00154,0.39,0.72,0.689,0.982,-8.312,0.069,131.626,0.278,25,255972
148,The Unforgiven III (Live),S&M2,2020-08-28,5,7uXDpYQbaGmqjhwXCtvCZL,spotify:track:7uXDpYQbaGmqjhwXCtvCZL,0.676,0.308,0.481,8.23e-06,0.875,-9.719,0.0332,120.242,0.227,30,499093
149,All Within My Hands (Live),S&M2,2020-08-28,6,4kmgecaibuuVDBmlzDO6Du,spotify:track:4kmgecaibuuVDBmlzDO6Du,0.0101,0.323,0.618,2.89e-05,0.926,-8.946,0.0312,115.195,0.171,34,373973
150,(Anesthesia) - Pulling Teeth (Live),S&M2,2020-08-28,7,6quzKzsLpJPFx5gnM8G1f8,spotify:track:6quzKzsLpJPFx5gnM8G1f8,0.226,0.197,0.545,0.726,0.757,-12.236,0.0794,104.678,0.246,27,447586
151,Wherever I May Roam,S&M2,2020-08-28,8,6pdl7XmUY3rPniqV34IhOx,spotify:track:6pdl7XmUY3rPniqV34IhOx,9.88e-06,0.271,0.937,0.0162,0.22,-6.458,0.0715,137.964,0.148,31,392439
152,One (Live),S&M2,2020-08-28,9,0Vrmr1TSHM2GszpPPTYU6P,spotify:track:0Vrmr1TSHM2GszpPPTYU6P,0.00015,0.317,0.868,0.23,0.74,-8.622,0.0684,123.395,0.235,30,563667
153,Master of Puppets (Live),S&M2,2020-08-28,10,0osMS4OWFn1VLNbafufEiP,spotify:track:0osMS4OWFn1VLNbafufEiP,6.64e-06,0.299,0.945,0.00286,0.976,-7.867,0.087,112.79,0.223,31,509986
154,Nothing Else Matters (Live),S&M2,2020-08-28,11,2RvIBAp36T0LLGF59mhZdv,spotify:track:2RvIBAp36T0LLGF59mhZdv,0.0123,0.274,0.648,0.00152,0.977,-8.703,0.0349,75.465,0.0907,31,399600
155,Enter Sandman (Live),S&M2,2020-08-28,12,1iBjmtQV8VFKGrmkXJq2bW,spotify:track:1iBjmtQV8VFKGrmkXJq2bW,0.000348,0.281,0.95,0.0184,0.94,-7.242,0.145,130.205,0.094,29,525759
156,"Hardwired - Live In São Paulo, Brazil - March 25th, 2017",Live In Brazil (1993 – 2017),2020-04-21,1,3Pj6JshAvbzZeg1xdidsGA,spotify:track:3Pj6JshAvbzZeg1xdidsGA,3.57e-05,0.125,0.992,0.00207,0.425,-7.485,0.166,186.76,0.0367,38,233448
157,"Master Of Puppets - Live In Rio de Janeiro, Brazil - September 19th, 2013",Live In Brazil (1993 – 2017),2020-04-21,2,5tCy2ADSUe9pylNLWanKQ5,spotify:track:5tCy2ADSUe9pylNLWanKQ5,0.000153,0.299,0.96,0.0318,0.523,-6.968,0.0767,113.693,0.307,28,487182
158,"The Four Horsemen - Live In São Paulo, Brazil - January 30th, 2010",Live In Brazil (1993 – 2017),2020-04-21,3,7Fox8v1zJeYICXl0GYsEW7,spotify:track:7Fox8v1zJeYICXl0GYsEW7,0.000258,0.301,0.936,0.00866,0.723,-7.4,0.0772,115.98,0.338,21,318166
159,"The Thing That Should Not Be - Live In Rio de Janeiro, Brazil - May 9th, 1999",Live In Brazil (1993 – 2017),2020-04-21,4,4oEHWN9gQm8Krenfs0FLdS,spotify:track:4oEHWN9gQm8Krenfs0FLdS,0.00698,0.377,0.82,0.000734,0.728,-8.246,0.0661,108.743,0.235,17,413192
160,"The Unforgiven - Live In São Paulo, Brazil - May 2nd, 1993",Live In Brazil (1993 – 2017),2020-04-21,5,14jLiXUh8KoG0wr82oPhO7,spotify:track:14jLiXUh8KoG0wr82oPhO7,0.0156,0.415,0.723,0.000653,0.0918,-6.858,0.0428,74.715,0.287,21,402214
161,"That Was Just Your Life - Live In São Paulo, Brazil - January 30th, 2010",Live In Brazil (1993 – 2017),2020-04-21,6,3RTuDGmlGprza56dqEfxQi,spotify:track:3RTuDGmlGprza56dqEfxQi,0.000268,0.332,0.94,0.00752,0.367,-8.561,0.074,101.469,0.156,17,430921
162,"The End Of The Line - Live In Porto Alegre, Brazil - January 28th, 2010",Live In Brazil (1993 – 2017),2020-04-21,7,14zd2mucyvaOt4oB5wUELu,spotify:track:14zd2mucyvaOt4oB5wUELu,1.17e-05,0.296,0.945,0.00296,0.13,-7.819,0.073,113.767,0.143,16,440999
163,"Bleeding Me - Live In Rio de Janeiro, Brazil - May 9th, 1999",Live In Brazil (1993 – 2017),2020-04-21,8,4p1SuwO1KvYtfIeM9c5EzH,spotify:track:4p1SuwO1KvYtfIeM9c5EzH,0.00408,0.315,0.753,0.0,0.0976,-7.867,0.0486,127.332,0.261,14,511939
164,"Sad But True - Live In São Paulo, Brazil - March 22nd, 2014",Live In Brazil (1993 – 2017),2020-04-21,9,3hqbaSkbLdKyPwwAE7nf94,spotify:track:3hqbaSkbLdKyPwwAE7nf94,0.000293,0.372,0.917,0.00152,0.477,-7.896,0.0814,97.142,0.302,20,346753
165,"Of Wolf And Man - Live In São Paulo, Brazil - May 2nd, 1993",Live In Brazil (1993 – 2017),2020-04-21,10,3fXtSNedvDM4BsdcSk8IIj,spotify:track:3fXtSNedvDM4BsdcSk8IIj,0.00215,0.321,0.903,0.0,0.373,-6.297,0.0812,128.457,0.163,14,255943
166,"Moth Into Flame - Live In São Paulo, Brazil - March 25th, 2017",Live In Brazil (1993 – 2017),2020-04-21,11,4AKyKlRy9T1pkkJ7bA8VoT,spotify:track:4AKyKlRy9T1pkkJ7bA8VoT,0.000143,0.232,0.937,0.00748,0.374,-7.615,0.0852,94.039,0.261,18,405311
167,"One - Live In Rio de Janeiro, Brazil - September 19th, 2013",Live In Brazil (1993 – 2017),2020-04-21,12,6hSRESm7nnWLuPuXvBbHgU,spotify:track:6hSRESm7nnWLuPuXvBbHgU,0.000562,0.31,0.942,0.119,0.295,-8.858,0.0921,101.618,0.256,19,496003
168,"For Whom The Bell Tolls - Live In São Paulo, Brazil - March 22nd, 2014",Live In Brazil (1993 – 2017),2020-04-21,13,5auNyohgTlKuZGwqWP9D98,spotify:track:5auNyohgTlKuZGwqWP9D98,9.23e-05,0.285,0.924,0.00687,0.683,-7.097,0.0873,136.051,0.196,20,270836
169,"Fade To Black - Live In São Paulo, Brazil - May 2nd, 1993",Live In Brazil (1993 – 2017),2020-04-21,14,7A1WzhwZyNOqHYLbb6R5sP,spotify:track:7A1WzhwZyNOqHYLbb6R5sP,0.000784,0.299,0.86,0.121,0.815,-6.685,0.0633,115.392,0.351,20,426941
170,"Creeping Death - Live In Porto Alegre, Brazil - May 6th, 1999",Live In Brazil (1993 – 2017),2020-04-21,15,5FxEIYHmDfe7U1APQab5Ws,spotify:track:5FxEIYHmDfe7U1APQab5Ws,0.000167,0.256,0.975,0.000613,0.913,-7.374,0.154,109.1,0.168,16,415626
171,"Fight Fire With Fire - Live In São Paulo, Brazil - January 31st, 2010",Live In Brazil (1993 – 2017),2020-04-21,16,2ZvtdTBOZxfEH7DwvUpjoE,spotify:track:2ZvtdTBOZxfEH7DwvUpjoE,0.000454,0.298,0.952,0.00729,0.376,-8.364,0.094,106.98,0.065,14,294775
172,"Nothing Else Matters - Live In Rio de Janeiro, Brazil - September 19th, 2015",Live In Brazil (1993 – 2017),2020-04-21,17,5BH2yWVpiRE91Kp1lI5IWH,spotify:track:5BH2yWVpiRE91Kp1lI5IWH,0.0368,0.246,0.553,0.586,0.125,-11.764,0.0289,152.113,0.132,46,367362
173,"Enter Sandman - Live In São Paulo, Brazil - March 25th, 2017",Live In Brazil (1993 – 2017),2020-04-21,18,0bPOIDfTuamn2I8fPNxaNu,spotify:track:0bPOIDfTuamn2I8fPNxaNu,0.00203,0.28,0.941,0.0045,0.92,-8.481,0.123,134.494,0.191,24,513661
174,"Hardwired - Live In Buenos Aires, Argentina - March 31st, 2017",Live In Argentina (1993 – 2017),2020-04-18,1,6BwvZQHU2PVtJkZ0dYJilf,spotify:track:6BwvZQHU2PVtJkZ0dYJilf,0.00012,0.209,0.993,6.77e-05,0.507,-6.52,0.116,96.585,0.0347,14,231517
175,"No Remorse - Live In Cordoba, Argentina - January 24th, 2010",Live In Argentina (1993 – 2017),2020-04-18,2,4LqQMCP11yMrfPZNgamluG,spotify:track:4LqQMCP11yMrfPZNgamluG,0.000131,0.292,0.96,0.0105,0.364,-6.85,0.0792,105.372,0.227,13,250533
176,"Holier Than Thou - Live In Cordoba, Argentina - January 24th, 2010",Live In Argentina (1993 – 2017),2020-04-18,3,6HSccc04G9K7bnpyxQvwMh,spotify:track:6HSccc04G9K7bnpyxQvwMh,0.000882,0.326,0.946,9.27e-05,0.681,-7.494,0.077,99.614,0.13,14,261925
177,"Of Wolf And Man - Live In Buenos Aires, Argentina - May 14th, 1999",Live In Argentina (1993 – 2017),2020-04-18,4,3x75Ov2KrZmz8xDbn5Y6Cj,spotify:track:3x75Ov2KrZmz8xDbn5Y6Cj,0.000585,0.333,0.954,0.0,0.533,-7.017,0.139,125.048,0.316,12,251469
178,"Fade To Black - Live In Buenos Aires, Argentina - March 30th, 2014",Live In Argentina (1993 – 2017),2020-04-18,5,68CZVcMxM5OynWcYlsL1yb,spotify:track:68CZVcMxM5OynWcYlsL1yb,0.000179,0.254,0.908,0.0261,0.974,-7.902,0.0949,112.284,0.295,16,443385
179,"Now That We're Dead - Live In Buenos Aires, Argentina - March 31st, 2017",Live In Argentina (1993 – 2017),2020-04-18,6,3Yi9n2QX9e2Z9hWLJyhXEW,spotify:track:3Yi9n2QX9e2Z9hWLJyhXEW,0.000179,0.335,0.952,7.65e-05,0.965,-6.305,0.107,131.761,0.23,12,467230
180,"Fuel - Live In Buenos Aires, Argentina - March 29th, 2014",Live In Argentina (1993 – 2017),2020-04-18,7,4rzQLkKfzC2KrT30NPRXiU,spotify:track:4rzQLkKfzC2KrT30NPRXiU,3e-05,0.264,0.968,0.011,0.977,-7.548,0.169,123.395,0.0941,15,238038
181,"The Unforgiven - Live In Buenos Aires, Argentina - May 8th, 1993",Live In Argentina (1993 – 2017),2020-04-18,8,5HUyx3lzwI8l09WezR8rrg,spotify:track:5HUyx3lzwI8l09WezR8rrg,0.00185,0.393,0.745,0.0205,0.229,-7.223,0.0659,73.427,0.204,13,407724
182,"…And Justice For All - Live In Buenos Aires, Argentina - March 29th, 2014",Live In Argentina (1993 – 2017),2020-04-18,9,5zoLP9TmVomfALcMW61673,spotify:track:5zoLP9TmVomfALcMW61673,8.64e-05,0.35,0.902,0.0989,0.808,-8.899,0.0733,95.214,0.232,11,556886
183,"Sad But True - Live In Buenos Aires, Argentina - March 29th, 2014",Live In Argentina (1993 – 2017),2020-04-18,10,4hRiEgXdRFjjURcqWoGGdb,spotify:track:4hRiEgXdRFjjURcqWoGGdb,0.000815,0.349,0.887,0.0416,0.921,-7.599,0.0525,96.287,0.252,14,400911
184,"Cyanide - Live In Buenos Aires, Argentina - January 21st, 2010",Live In Argentina (1993 – 2017),2020-04-18,11,3nfZ4vL4gQwgZhS8XbdgIU,spotify:track:3nfZ4vL4gQwgZhS8XbdgIU,7.61e-05,0.285,0.946,0.0308,0.971,-7.77,0.0665,138.569,0.344,10,390767
185,"All Nightmare Long - Live In Buenos Aires, Argentina - January 21st, 2010",Live In Argentina (1993 – 2017),2020-04-18,12,5iiRt7kdMLvIfQH508JdmJ,spotify:track:5iiRt7kdMLvIfQH508JdmJ,0.000384,0.23,0.899,0.0154,0.858,-8.172,0.0508,93.489,0.276,10,472082
186,"One - Live In Buenos Aires, Argentina - January 22nd, 2010",Live In Argentina (1993 – 2017),2020-04-18,13,5DDrgYxLnPVPsUBvwYmtMw,spotify:track:5DDrgYxLnPVPsUBvwYmtMw,0.000298,0.31,0.924,0.0728,0.416,-8.615,0.0847,133.474,0.221,13,516187
187,"Master Of Puppets - Live In Cordoba, Argentina - January 24th, 2010",Live In Argentina (1993 – 2017),2020-04-18,14,0SaxgMvUrPP74yEoWA5l02,spotify:track:0SaxgMvUrPP74yEoWA5l02,9.24e-05,0.298,0.959,0.00175,0.622,-7.61,0.0814,119.674,0.3,17,480422
188,"Damage, Inc. - Live In Cordoba, Argentina - January 24th, 2010",Live In Argentina (1993 – 2017),2020-04-18,15,71jrIUdvu9ypSUtYUdfiat,spotify:track:71jrIUdvu9ypSUtYUdfiat,0.000955,0.32,0.931,0.00796,0.522,-8.253,0.126,99.881,0.0682,9,324922
189,"Creeping Death - Live In Buenos Aires, Argentina - March 30th, 2014",Live In Argentina (1993 – 2017),2020-04-18,16,4TWSlvUCpeur2U4dQq3Des,spotify:track:4TWSlvUCpeur2U4dQq3Des,6.23e-05,0.297,0.965,0.119,0.393,-7.346,0.132,118.554,0.206,13,390607
190,"Nothing Else Matters - Live In Buenos Aires, Argentina - March 31st, 2017",Live In Argentina (1993 – 2017),2020-04-18,17,2j8zG7WfEHAcS0PdH591y0,spotify:track:2j8zG7WfEHAcS0PdH591y0,0.125,0.224,0.656,0.0001,0.0656,-8.816,0.0385,156.94,0.0665,14,380895
191,"Enter Sandman - Live In Buenos Aires, Argentina - January 21st, 2010",Live In Argentina (1993 – 2017),2020-04-18,18,2lvkwsMiYLaMOFev0ziGgc,spotify:track:2lvkwsMiYLaMOFev0ziGgc,0.00402,0.272,0.954,9.33e-05,0.678,-6.903,0.13,135.236,0.148,18,484973
192,"Hardwired - Live In Santiago, Chile - April 1st, 2017",Live In Chile (1993 – 2017),2020-04-15,1,2biyBlMk3rYpAtXab5JF9z,spotify:track:2biyBlMk3rYpAtXab5JF9z,2.12e-05,0.216,0.978,0.0026,0.519,-8.548,0.0819,95.687,0.0585,17,228534
193,"Atlas, Rise! - Live In Santiago, Chile - April 1st, 2017",Live In Chile (1993 – 2017),2020-04-15,2,4MBoKxvjzVKeMw9ekIB18s,spotify:track:4MBoKxvjzVKeMw9ekIB18s,1.46e-05,0.292,0.966,0.028,0.673,-7.407,0.071,99.854,0.206,15,373685
194,"The Four Horsemen - Live In Santiago, Chile - January 26th, 2010",Live In Chile (1993 – 2017),2020-04-15,3,198EsoIIIuZ04KzCbExeYT,spotify:track:198EsoIIIuZ04KzCbExeYT,3.05e-05,0.286,0.92,0.00402,0.876,-7.683,0.0931,114.84,0.283,15,317724
195,"Fuel - Live In Santiago, Chile - April 1st, 2017",Live In Chile (1993 – 2017),2020-04-15,4,5FsdPCS8SvmYU89dwnEhDP,spotify:track:5FsdPCS8SvmYU89dwnEhDP,2.2e-05,0.245,0.965,0.00719,0.969,-7.57,0.131,123.834,0.125,16,261499
196,"Fade To Black - Live In Santiago, Chile - January 26th, 2010",Live In Chile (1993 – 2017),2020-04-15,5,31LPGMsjxvrmBtmXd8F3nk,spotify:track:31LPGMsjxvrmBtmXd8F3nk,0.000113,0.274,0.833,0.0735,0.738,-8.334,0.0512,113.39,0.342,18,442742
197,"For Whom The Bell Tolls - Live In Santiago, Chile - May 12th, 1999",Live In Chile (1993 – 2017),2020-04-15,6,57h1Q0WzMWvtr4IukKqaJy,spotify:track:57h1Q0WzMWvtr4IukKqaJy,0.000488,0.295,0.955,0.117,0.742,-7.146,0.173,123.593,0.178,15,323031
198,"King Nothing - Live In Santiago, Chile - May 12th, 1999",Live In Chile (1993 – 2017),2020-04-15,7,3MKKKtVBC1RohCdSimO6vb,spotify:track:3MKKKtVBC1RohCdSimO6vb,0.00028,0.35,0.894,0.194,0.216,-7.163,0.0698,115.826,0.311,13,425105
199,"Orion - Live In Santiago, Chile - March 27th, 2014",Live In Chile (1993 – 2017),2020-04-15,8,2heVdwlCIUCVd648ZZnqst,spotify:track:2heVdwlCIUCVd648ZZnqst,4e-05,0.263,0.851,0.642,0.96,-7.925,0.0574,173.474,0.305,13,522494
