,name,album,release_date,track_number,id,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms
388,Here Comes The Sun - Remastered 2009,Abbey Road (Remastered),1969-09-26,7,6dGnYIeXmHdcikdzNNDMm2,spotify:track:6dGnYIeXmHdcikdzNNDMm2,0.0339,0.557,0.54,0.00248,0.179,-10.484,0.0347,129.171,0.394,81,185733
389,Because - Remastered 2009,Abbey Road (Remastered),1969-09-26,8,1rxoyGj1QuPoVi8fOft1Kt,spotify:track:1rxoyGj1QuPoVi8fOft1Kt,0.754,0.328,0.249,5.77e-06,0.134,-11.777,0.0272,81.257,0.162,57,165666
390,You Never Give Me Your Money - Remastered 2009,Abbey Road (Remastered),1969-09-26,9,1jOLTO379yIu9aMnCkpMQl,spotify:track:1jOLTO379yIu9aMnCkpMQl,0.345,0.335,0.416,0.136,0.116,-11.051,0.0348,174.464,0.223,56,242973
391,Sun King - Remastered 2009,Abbey Road (Remastered),1969-09-26,10,4nwKdZID1ht0lDBJ5h2p87,spotify:track:4nwKdZID1ht0lDBJ5h2p87,0.284,0.483,0.177,0.499,0.116,-17.629,0.0277,74.994,0.192,55,146266
392,Mean Mr Mustard - Remastered 2009,Abbey Road (Remastered),1969-09-26,11,4JOyMhad5dD81uGYLGgKrS,spotify:track:4JOyMhad5dD81uGYLGgKrS,0.0699,0.676,0.596,1.96e-05,0.351,-9.107,0.0272,100.687,0.97,54,66533
393,Polythene Pam - Remastered 2009,Abbey Road (Remastered),1969-09-26,12,1FTCA6wQwulQFokDddKE68,spotify:track:1FTCA6wQwulQFokDddKE68,0.00472,0.474,0.939,0.674,0.19,-8.884,0.199,166.829,0.499,53,72640
394,She Came In Through The Bathroom Window - Remastered 2009,Abbey Road (Remastered),1969-09-26,13,2jtUGFsqanQ82zqDlhiKIp,spotify:track:2jtUGFsqanQ82zqDlhiKIp,0.00376,0.53,0.72,3.38e-05,0.314,-8.793,0.0338,80.652,0.69,56,118626
395,Golden Slumbers - Remastered 2009,Abbey Road (Remastered),1969-09-26,14,01SfTM5nfCou5gQL70r6gs,spotify:track:01SfTM5nfCou5gQL70r6gs,0.326,0.419,0.152,0.0034,0.113,-12.126,0.0277,80.608,0.239,64,91760
396,Carry That Weight - Remastered 2009,Abbey Road (Remastered),1969-09-26,15,5eZrW59C3UgBhkqNlowEID,spotify:track:5eZrW59C3UgBhkqNlowEID,0.226,0.543,0.458,0.00663,0.298,-8.976,0.0274,84.319,0.704,57,96466
397,The End - Remastered 2009,Abbey Road (Remastered),1969-09-26,16,5aHHf6jrqDRb1fcBmue2kn,spotify:track:5aHHf6jrqDRb1fcBmue2kn,0.00101,0.647,0.487,0.285,0.138,-10.119,0.0689,123.444,0.222,55,141613
398,Her Majesty - Remastered 2009,Abbey Road (Remastered),1969-09-26,17,6UCFZ9ZOFRxK8oak7MdPZu,spotify:track:6UCFZ9ZOFRxK8oak7MdPZu,0.728,0.703,0.215,1.23e-06,0.13,-23.03,0.0892,100.874,0.522,21,25986
399,Yellow Submarine - Remastered 2009,Yellow Submarine (Remastered),1969-01-17,1,3oEo8Pqm5IAi8wQfCI5BpR,spotify:track:3oEo8Pqm5IAi8wQfCI5BpR,0.518,0.605,0.536,0.0,0.528,-10.069,0.0421,110.849,0.688,46,159720
400,Only A Northern Song - Remastered 2009,Yellow Submarine (Remastered),1969-01-17,2,4phXWLTSlC1BEogSWhJMDD,spotify:track:4phXWLTSlC1BEogSWhJMDD,0.000341,0.175,0.731,0.000751,0.0846,-8.341,0.0705,209.242,0.801,39,204493
401,All Together Now - Remastered 2009,Yellow Submarine (Remastered),1969-01-17,3,2ck8lFrYAch2GPtdhpTHe3,spotify:track:2ck8lFrYAch2GPtdhpTHe3,0.0722,0.587,0.431,0.0,0.561,-9.495,0.0686,95.937,0.778,42,130893
402,Hey Bulldog - Remastered 2009,Yellow Submarine (Remastered),1969-01-17,4,5xYC2ZJJ9TMJL8BOl85O2R,spotify:track:5xYC2ZJJ9TMJL8BOl85O2R,0.0197,0.587,0.617,0.639,0.199,-9.164,0.028,100.495,0.947,51,191306
403,It's All Too Much - Remastered 2009,Yellow Submarine (Remastered),1969-01-17,5,2bQZ9BBhP7vSBiyDz7KXnv,spotify:track:2bQZ9BBhP7vSBiyDz7KXnv,4.3e-05,0.39,0.781,0.412,0.1,-7.878,0.0364,113.511,0.199,40,385013
404,All You Need Is Love - Remastered 2009,Yellow Submarine (Remastered),1969-01-17,6,2Z8cY4QpZTFUZxCQCpvNe1,spotify:track:2Z8cY4QpZTFUZxCQCpvNe1,0.345,0.4,0.463,4.59e-05,0.286,-8.455,0.0288,103.103,0.627,40,231213
405,Pepperland - Remastered 2009,Yellow Submarine (Remastered),1969-01-17,7,1y8kq7M3tBw4zAttsZMya8,spotify:track:1y8kq7M3tBw4zAttsZMya8,0.661,0.354,0.281,0.763,0.243,-12.434,0.032,113.126,0.367,42,140733
406,Sea Of Time - Remastered 2009,Yellow Submarine (Remastered),1969-01-17,8,6FvhNdlAom6yYHa8ekAaAM,spotify:track:6FvhNdlAom6yYHa8ekAaAM,0.971,0.237,0.096,0.0961,0.203,-20.629,0.0387,128.054,0.0629,35,180213
407,Sea Of Holes - Remastered 2009,Yellow Submarine (Remastered),1969-01-17,9,6n42oei7aEx2I0dcluKAGx,spotify:track:6n42oei7aEx2I0dcluKAGx,0.959,0.249,0.0994,0.926,0.454,-19.266,0.04,118.99,0.0357,33,136693
408,Sea Of Monsters - Remastered 2009,Yellow Submarine (Remastered),1969-01-17,10,30u8QyT0kBSYO5RcZmaLl3,spotify:track:30u8QyT0kBSYO5RcZmaLl3,0.945,0.253,0.166,0.862,0.135,-16.624,0.0346,83.971,0.0489,30,216693
409,March Of The Meanies - Remastered 2009,Yellow Submarine (Remastered),1969-01-17,11,7zJKIrxcH2jY4TOqpvoLvH,spotify:track:7zJKIrxcH2jY4TOqpvoLvH,0.934,0.538,0.378,0.758,0.456,-14.117,0.0387,117.185,0.16,32,139360
410,Pepperland Laid Waste - Remastered 2009,Yellow Submarine (Remastered),1969-01-17,12,0rHHNFcUgB0zlzCk4MVluw,spotify:track:0rHHNFcUgB0zlzCk4MVluw,0.877,0.269,0.0902,0.821,0.302,-23.018,0.042,82.423,0.0462,30,132773
411,Yellow Submarine In Pepperland - Remastered 2009,Yellow Submarine (Remastered),1969-01-17,13,7ExawMDcRz2lMgNEjjYzdr,spotify:track:7ExawMDcRz2lMgNEjjYzdr,0.808,0.406,0.219,0.599,0.15,-13.155,0.0359,105.345,0.271,42,134026
412,Back In The U.S.S.R. - Remastered 2009,The Beatles (Remastered),1968-11-22,1,0j3p1p06deJ7f9xmJ9yG22,spotify:track:0j3p1p06deJ7f9xmJ9yG22,0.069,0.48,0.969,0.00022,0.0608,-7.464,0.0854,142.489,0.494,64,163453
413,Dear Prudence - Remastered 2009,The Beatles (Remastered),1968-11-22,2,5NQYyej46WQkgCbnzGD21W,spotify:track:5NQYyej46WQkgCbnzGD21W,0.16,0.388,0.529,0.0681,0.108,-10.533,0.0436,150.721,0.332,57,235773
414,Glass Onion - Remastered 2009,The Beatles (Remastered),1968-11-22,3,2jAojvUaPoHPFSPpF0UNRo,spotify:track:2jAojvUaPoHPFSPpF0UNRo,0.0123,0.523,0.51,8.38e-05,0.108,-9.827,0.0514,120.432,0.789,53,137840
415,"Ob-La-Di, Ob-La-Da - Remastered 2009",The Beatles (Remastered),1968-11-22,4,1gFNm7cXfG1vSMcxPpSxec,spotify:track:1gFNm7cXfG1vSMcxPpSxec,0.232,0.818,0.728,0.0642,0.251,-8.331,0.0314,113.059,0.975,69,188960
416,Wild Honey Pie - Remastered 2009,The Beatles (Remastered),1968-11-22,5,6j67aNAPeQ31uw4qw4rpLa,spotify:track:6j67aNAPeQ31uw4qw4rpLa,0.425,0.792,0.763,0.627,0.789,-11.185,0.0506,89.9,0.152,48,52973
417,The Continuing Story Of Bungalow Bill - Remastered 2009,The Beatles (Remastered),1968-11-22,6,5Z3Rd1fMcaty8g5Pn7yhBQ,spotify:track:5Z3Rd1fMcaty8g5Pn7yhBQ,0.224,0.621,0.459,0.0,0.656,-10.414,0.104,114.816,0.648,50,194160
418,While My Guitar Gently Weeps - Remastered 2009,The Beatles (Remastered),1968-11-22,7,389QX9Q1eUOEZ19vtzzI9O,spotify:track:389QX9Q1eUOEZ19vtzzI9O,0.0205,0.453,0.654,0.00395,0.172,-8.855,0.0317,115.0,0.702,69,285000
419,Happiness Is A Warm Gun - Remastered 2009,The Beatles (Remastered),1968-11-22,8,71LsKf3xISiOlY1mj7FFPP,spotify:track:71LsKf3xISiOlY1mj7FFPP,0.523,0.431,0.54,1.34e-06,0.169,-9.6,0.0589,139.288,0.44,57,164546
420,Martha My Dear - Remastered 2009,The Beatles (Remastered),1968-11-22,9,1swmf4hFMJYRNA8Rq9PVaW,spotify:track:1swmf4hFMJYRNA8Rq9PVaW,0.872,0.472,0.292,0.0007,0.128,-11.591,0.0321,177.624,0.824,53,148573
421,I'm So Tired - Remastered 2009,The Beatles (Remastered),1968-11-22,10,2X9H5BokS1u5O46YpNYNsZ,spotify:track:2X9H5BokS1u5O46YpNYNsZ,0.656,0.433,0.483,2.64e-05,0.539,-9.422,0.175,68.492,0.717,54,123493
422,Blackbird - Remastered 2009,The Beatles (Remastered),1968-11-22,11,5jgFfDIR6FR0gvlA56Nakr,spotify:track:5jgFfDIR6FR0gvlA56Nakr,0.754,0.686,0.127,1.41e-05,0.0573,-14.361,0.0342,93.699,0.372,74,138386
423,Piggies - Remastered 2009,The Beatles (Remastered),1968-11-22,12,4ZmjfLdJXbqjAENqk7eWSE,spotify:track:4ZmjfLdJXbqjAENqk7eWSE,0.643,0.542,0.445,0.0,0.516,-9.105,0.0303,93.245,0.52,48,124266
424,Rocky Raccoon - Remastered 2009,The Beatles (Remastered),1968-11-22,13,1ITQbrueGLl581a25XXm9c,spotify:track:1ITQbrueGLl581a25XXm9c,0.333,0.599,0.363,0.0,0.243,-11.728,0.0315,79.456,0.648,56,213106
425,Don't Pass Me By - Remastered 2009,The Beatles (Remastered),1968-11-22,14,4zq4rrfHZeZsTbo5vjJXSV,spotify:track:4zq4rrfHZeZsTbo5vjJXSV,0.594,0.599,0.537,1.92e-05,0.194,-9.617,0.0254,84.895,0.946,49,230453
426,Why Don't We Do It In The Road? - Remastered 2009,The Beatles (Remastered),1968-11-22,15,4eLIq1nQNwz2qLu8DeiWIp,spotify:track:4eLIq1nQNwz2qLu8DeiWIp,0.53,0.589,0.522,0.000243,0.0993,-8.718,0.0521,187.688,0.957,49,101160
427,I Will - Remastered 2009,The Beatles (Remastered),1968-11-22,16,09x9v1o51dbqi5H0u7UGfp,spotify:track:09x9v1o51dbqi5H0u7UGfp,0.742,0.631,0.387,0.000406,0.0822,-11.529,0.0262,103.11,0.832,63,105933
428,Julia - Remastered 2009,The Beatles (Remastered),1968-11-22,17,5FnpXVgDOk2sLT58qM22Of,spotify:track:5FnpXVgDOk2sLT58qM22Of,0.828,0.512,0.0953,0.000268,0.117,-16.082,0.0304,134.706,0.193,53,176666
429,Birthday - Remastered 2009,The Beatles (Remastered),1968-11-22,1,1ABegtCPBMMJaMpfDyATjE,spotify:track:1ABegtCPBMMJaMpfDyATjE,7.37e-05,0.541,0.727,0.717,0.232,-7.509,0.0384,139.239,0.91,53,163080
430,Yer Blues - Remastered 2009,The Beatles (Remastered),1968-11-22,2,2AsGApoUuN8pTM17Lq9eUd,spotify:track:2AsGApoUuN8pTM17Lq9eUd,0.000875,0.327,0.525,0.259,0.133,-10.272,0.0475,151.766,0.435,50,240453
431,Mother Nature's Son - Remastered 2009,The Beatles (Remastered),1968-11-22,3,6TjUg1cTUzWHbal6yQAi7c,spotify:track:6TjUg1cTUzWHbal6yQAi7c,0.634,0.608,0.178,0.352,0.166,-17.109,0.0264,84.78,0.401,52,168026
432,Everybody's Got Something To Hide Except Me And My Monkey - Remastered 2009,The Beatles (Remastered),1968-11-22,4,64P3zpRsDHIk7YTpRtaKYL,spotify:track:64P3zpRsDHIk7YTpRtaKYL,0.0207,0.523,0.731,0.000464,0.081,-8.613,0.0559,117.089,0.81,48,144773
433,Sexy Sadie - Remastered 2009,The Beatles (Remastered),1968-11-22,5,2tBv9tAdqEbLNDi5smSjbg,spotify:track:2tBv9tAdqEbLNDi5smSjbg,0.33,0.577,0.624,0.00622,0.117,-9.626,0.0285,75.478,0.671,50,195266
434,Helter Skelter - Remastered 2009,The Beatles (Remastered),1968-11-22,6,0Bs0hUYxz7REyIHH7tRhL2,spotify:track:0Bs0hUYxz7REyIHH7tRhL2,0.000606,0.166,0.831,0.846,0.811,-8.469,0.0894,167.518,0.281,60,269786
435,"Long, Long, Long - Remastered 2009",The Beatles (Remastered),1968-11-22,7,40d2EcaOOCUjDzzo2YvUWn,spotify:track:40d2EcaOOCUjDzzo2YvUWn,0.539,0.349,0.129,0.405,0.192,-15.883,0.0294,104.837,0.163,48,186306
436,Revolution 1 - Remastered 2009,The Beatles (Remastered),1968-11-22,8,1aOzDhi5a1RWWRy5dmYA8I,spotify:track:1aOzDhi5a1RWWRy5dmYA8I,0.0785,0.386,0.626,0.00164,0.621,-9.451,0.0377,98.425,0.695,49,255706
437,Honey Pie - Remastered 2009,The Beatles (Remastered),1968-11-22,9,1TPcNcmuKlq0PKpYOBgP1U,spotify:track:1TPcNcmuKlq0PKpYOBgP1U,0.88,0.537,0.297,1.5e-05,0.145,-15.452,0.0822,144.197,0.553,49,161160
438,Savoy Truffle - Remastered 2009,The Beatles (Remastered),1968-11-22,10,5iyCSUM7zzficwaGo8GIoc,spotify:track:5iyCSUM7zzficwaGo8GIoc,0.00814,0.623,0.544,0.309,0.134,-11.043,0.0536,120.761,0.793,46,174466
439,Cry Baby Cry - Remastered 2009,The Beatles (Remastered),1968-11-22,11,5XmetMMUFNXClbiYnGdVmP,spotify:track:5XmetMMUFNXClbiYnGdVmP,0.115,0.517,0.529,0.00396,0.174,-11.851,0.0323,76.644,0.362,48,182080
440,Revolution 9 - Remastered 2009,The Beatles (Remastered),1968-11-22,12,5dZ8PeKKZJLIQAWNTdp8WX,spotify:track:5dZ8PeKKZJLIQAWNTdp8WX,0.769,0.208,0.615,0.118,0.824,-15.297,0.342,91.158,0.101,44,502013
441,Good Night - Remastered 2009,The Beatles (Remastered),1968-11-22,13,3T4Kt51PV4k8tx6YCtBgcl,spotify:track:3T4Kt51PV4k8tx6YCtBgcl,0.865,0.146,0.355,0.835,0.114,-14.583,0.0352,146.408,0.178,47,193760
442,Magical Mystery Tour - Remastered 2009,Magical Mystery Tour (Remastered),1967-11-27,1,0qHMhBZqYb99yhX9BHcIkV,spotify:track:0qHMhBZqYb99yhX9BHcIkV,0.0385,0.297,0.613,3.98e-05,0.0734,-9.065,0.0931,170.962,0.338,51,170106
443,The Fool On The Hill - Remastered 2009,Magical Mystery Tour (Remastered),1967-11-27,2,6rHh8urosEFRI67xVa6fzU,spotify:track:6rHh8urosEFRI67xVa6fzU,0.913,0.356,0.26,2.1e-06,0.105,-10.577,0.0314,144.184,0.49,56,179106
444,Flying - Remastered 2009,Magical Mystery Tour (Remastered),1967-11-27,3,1itLKsCWHtLnxALkgBk1Fa,spotify:track:1itLKsCWHtLnxALkgBk1Fa,0.368,0.551,0.395,0.88,0.0932,-14.755,0.0501,92.929,0.261,49,135520
445,Blue Jay Way - Remastered 2009,Magical Mystery Tour (Remastered),1967-11-27,4,0QIX9BS0AUCQcHYvyrsMkV,spotify:track:0QIX9BS0AUCQcHYvyrsMkV,0.0258,0.294,0.407,0.000219,0.0852,-11.575,0.0308,101.052,0.0378,49,235066
446,Your Mother Should Know - Remastered 2009,Magical Mystery Tour (Remastered),1967-11-27,5,1dxbAIfCASqv6jix2R1Taj,spotify:track:1dxbAIfCASqv6jix2R1Taj,0.784,0.698,0.293,0.0106,0.0936,-11.361,0.0332,117.613,0.724,53,148413
447,I Am The Walrus - Remastered 2009,Magical Mystery Tour (Remastered),1967-11-27,6,6Pq9MmkDQYZiiCDpxnvrf6,spotify:track:6Pq9MmkDQYZiiCDpxnvrf6,0.0828,0.401,0.556,0.000359,0.589,-10.532,0.0513,85.206,0.654,60,275866
448,"Hello, Goodbye - Remastered 2009",Magical Mystery Tour (Remastered),1967-11-27,7,0vZ97gHhemKm6c64hTfJNA,spotify:track:0vZ97gHhemKm6c64hTfJNA,0.306,0.479,0.733,2.4e-05,0.414,-8.753,0.0256,99.307,0.806,60,208840
449,Strawberry Fields Forever - Remastered 2009,Magical Mystery Tour (Remastered),1967-11-27,8,3Am0IbOxmvlSXro7N5iSfZ,spotify:track:3Am0IbOxmvlSXro7N5iSfZ,0.336,0.39,0.502,0.000138,0.0713,-12.277,0.178,97.871,0.289,68,247320
450,Penny Lane - Remastered 2009,Magical Mystery Tour (Remastered),1967-11-27,9,1h04XMpzGzmAudoI6VHBgA,spotify:track:1h04XMpzGzmAudoI6VHBgA,0.212,0.651,0.488,0.026,0.136,-8.22,0.0316,113.038,0.49,61,180893
451,"Baby, You're A Rich Man - Remastered 2009",Magical Mystery Tour (Remastered),1967-11-27,10,0JBvtprXP2Z0LP3jmzA7Xp,spotify:track:0JBvtprXP2Z0LP3jmzA7Xp,0.0119,0.619,0.625,1.05e-06,0.152,-9.635,0.036,96.751,0.467,51,181306
452,All You Need Is Love - Remastered 2009,Magical Mystery Tour (Remastered),1967-11-27,11,68BTFws92cRztMS1oQ7Ewj,spotify:track:68BTFws92cRztMS1oQ7Ewj,0.346,0.4,0.48,3.1e-05,0.155,-7.768,0.0295,103.436,0.653,64,230386
453,Sgt. Pepper's Lonely Hearts Club Band - Remix,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,1,7zoJlTUGcq4zMWJoiPDwSn,spotify:track:7zoJlTUGcq4zMWJoiPDwSn,0.0289,0.367,0.846,0.0135,0.876,-6.695,0.12,95.149,0.516,16,122133
454,With A Little Help From My Friends - Remix,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,2,0eB3fPlVIqdz0X42l6HB3c,spotify:track:0eB3fPlVIqdz0X42l6HB3c,0.114,0.673,0.628,0.0,0.22,-6.997,0.0276,112.345,0.711,14,165293
455,Lucy In The Sky With Diamonds - Remix,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,3,2l7StUrMq3TBNG3g92ZPLo,spotify:track:2l7StUrMq3TBNG3g92ZPLo,0.0935,0.325,0.513,0.0,0.156,-6.542,0.0392,135.753,0.425,14,207680
456,Getting Better - Remix,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,4,1853kVDomk41P3B2PD85wR,spotify:track:1853kVDomk41P3B2PD85wR,0.0647,0.599,0.538,0.0,0.0953,-6.893,0.0322,121.942,0.799,13,167013
457,Fixing A Hole - Remix,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,5,7agGeT7dfeRjUf8S9CZhRr,spotify:track:7agGeT7dfeRjUf8S9CZhRr,0.486,0.412,0.653,0.0,0.0678,-7.209,0.0458,112.079,0.548,11,157960
458,She's Leaving Home - Remix,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,6,3uL97vJsnNFru4c9k2eXf0,spotify:track:3uL97vJsnNFru4c9k2eXf0,0.884,0.372,0.317,0.0,0.117,-9.878,0.0317,133.606,0.205,13,205840
459,Being For The Benefit Of Mr. Kite! - Remix,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,7,1gfoktQQnT1ZP8VD8ugcbf,spotify:track:1gfoktQQnT1ZP8VD8ugcbf,0.119,0.437,0.744,0.0,0.105,-5.27,0.0449,111.326,0.589,11,159200
460,Within You Without You - Remix,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,8,6FIvJKb7VLeUKVXNqYmYDI,spotify:track:6FIvJKb7VLeUKVXNqYmYDI,0.35,0.293,0.55,3.42e-05,0.289,-8.48,0.0348,125.172,0.377,10,307586
461,When I'm Sixty-Four - Remix,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,9,5IwjRLoxRNd3dmSjtZcjAw,spotify:track:5IwjRLoxRNd3dmSjtZcjAw,0.467,0.693,0.3,0.0,0.142,-9.283,0.0591,138.216,0.587,11,160013
462,Lovely Rita - Remix,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,10,5ImvIyUrVT1EP3alE21S7F,spotify:track:5ImvIyUrVT1EP3alE21S7F,0.0069,0.577,0.675,0.0,0.0946,-5.521,0.0242,87.463,0.659,10,165800
463,Good Morning Good Morning - Remix,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,11,3xaBPqAkq22sCNcZe1tV0V,spotify:track:3xaBPqAkq22sCNcZe1tV0V,0.000366,0.516,0.774,0.0,0.5,-6.955,0.0895,121.559,0.849,9,154466
464,Sgt. Pepper's Lonely Hearts Club Band (Reprise) - Remix,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,12,2dz3bRnbwOuKWD03cVc720,spotify:track:2dz3bRnbwOuKWD03cVc720,0.000236,0.576,0.945,0.124,0.463,-5.376,0.0547,118.778,0.794,10,80600
465,A Day In The Life - Remix,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,13,5cmMh3PpN0A2LjAQIzBaoy,spotify:track:5cmMh3PpN0A2LjAQIzBaoy,0.254,0.339,0.446,0.000177,0.9,-10.854,0.0453,80.895,0.133,13,330920
466,Sgt. Pepper's Lonely Hearts Club Band - Take 9 And Speech,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,1,7plwLKEflIAavCajsQjeQX,spotify:track:7plwLKEflIAavCajsQjeQX,0.291,0.583,0.687,0.0174,0.668,-7.932,0.0731,94.509,0.5,8,156440
467,With A Little Help From My Friends - Take 1 / False Start And Take 2 / Instrumental,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,2,3fhGTS8IdEpLDoNDoDQPNm,spotify:track:3fhGTS8IdEpLDoNDoDQPNm,0.232,0.913,0.603,0.531,0.154,-7.878,0.107,111.388,0.38,6,196520
468,Lucy In The Sky With Diamonds - Take 1,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,3,0dPGx0uno4PBUvkfSmzUnj,spotify:track:0dPGx0uno4PBUvkfSmzUnj,0.749,0.423,0.361,4.31e-05,0.106,-12.382,0.0481,99.567,0.328,7,238866
469,Getting Better - Take 1 / Instrumental And Speech At The End,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,4,6N1cEEdyJu7tqejHQExzJj,spotify:track:6N1cEEdyJu7tqejHQExzJj,0.447,0.73,0.459,0.121,0.183,-10.511,0.0729,127.565,0.33,6,138533
470,Fixing A Hole - Speech And Take 3,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,5,4n9UxoJpIY7Jb74USLNdHy,spotify:track:4n9UxoJpIY7Jb74USLNdHy,0.162,0.591,0.554,7.85e-05,0.0437,-7.154,0.0538,113.629,0.641,5,207840
471,She's Leaving Home - Take 1 / Instrumental,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,6,1R3nG4KDTjmtGlK01gh8ah,spotify:track:1R3nG4KDTjmtGlK01gh8ah,0.919,0.443,0.118,0.928,0.125,-12.964,0.0369,127.648,0.184,5,229120
472,Being For The Benefit Of Mr. Kite! - Take 4,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,7,1Pe03qt9RAB8sRirNYgqja,spotify:track:1Pe03qt9RAB8sRirNYgqja,0.482,0.595,0.378,8.96e-06,0.432,-11.467,0.0488,111.717,0.536,5,187213
473,Within You Without You - Take 1 / Indian Instruments,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,8,4ku56ynUFzqOoSzU1RRovJ,spotify:track:4ku56ynUFzqOoSzU1RRovJ,0.68,0.379,0.389,0.177,0.134,-13.086,0.0406,120.807,0.181,5,333400
474,When I'm Sixty-Four - Take 2,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,9,3UvlUc5dxEVe0whDpvKSg9,spotify:track:3UvlUc5dxEVe0whDpvKSg9,0.22,0.818,0.231,0.0,0.0747,-11.951,0.127,132.645,0.462,5,178653
475,Lovely Rita - Speech And Take 9,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,10,4PwL9jbHQOLuXbdWuXU4yk,spotify:track:4PwL9jbHQOLuXbdWuXU4yk,0.255,0.464,0.719,0.0,0.384,-6.883,0.0672,180.83,0.687,5,184360
476,Good Morning Good Morning - Take 8,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,11,17lsrQArXWdlQw4Lrd5GNV,spotify:track:17lsrQArXWdlQw4Lrd5GNV,0.0234,0.75,0.503,0.000398,0.158,-10.564,0.0874,121.748,0.804,4,166640
477,Sgt. Pepper's Lonely Hearts Club Band (Reprise) - Speech And Take 8,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,12,6UzlfJySe2hdByUzFi4Xqm,spotify:track:6UzlfJySe2hdByUzFi4Xqm,0.259,0.796,0.786,0.000455,0.148,-7.07,0.0844,119.257,0.727,4,116066
478,A Day In The Life - Take 1 With Hums,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,13,4UzNknJG4hfX4zeoHYPc2a,spotify:track:4UzNknJG4hfX4zeoHYPc2a,0.919,0.483,0.326,0.000172,0.254,-11.599,0.0379,170.439,0.192,6,291960
479,Strawberry Fields Forever - Take 7,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,14,3tcyrloBOwJtLpHDE3shE1,spotify:track:3tcyrloBOwJtLpHDE3shE1,0.736,0.368,0.427,8.82e-05,0.111,-10.515,0.25,178.664,0.329,5,196880
480,Strawberry Fields Forever - Take 26,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,15,5HNcqLJ4VekKOg8MRLtZDf,spotify:track:5HNcqLJ4VekKOg8MRLtZDf,0.211,0.443,0.745,0.000306,0.335,-9.862,0.168,110.83,0.29,6,199813
481,Strawberry Fields Forever - Stereo Mix 2015,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,16,7cj2vy1gg6uSt03zqMxdQv,spotify:track:7cj2vy1gg6uSt03zqMxdQv,0.363,0.387,0.628,0.000299,0.0884,-9.686,0.252,97.657,0.236,7,246413
482,Penny Lane - Take 6 / Instrumental,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,17,1W2l1IgVGX54X8K3KMlP6e,spotify:track:1W2l1IgVGX54X8K3KMlP6e,0.669,0.9,0.5,0.796,0.118,-8.848,0.0961,120.795,0.147,5,176706
483,Penny Lane - Stereo Mix 2017,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,18,4evLq4XYyGXPNZUpXWI8yj,spotify:track:4evLq4XYyGXPNZUpXWI8yj,0.0341,0.628,0.522,0.00166,0.113,-7.616,0.0422,113.292,0.623,6,179146
484,Sgt. Pepper's Lonely Hearts Club Band - Remix,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,1,3J2RmOkB4VRBv4N66Nor0y,spotify:track:3J2RmOkB4VRBv4N66Nor0y,0.0341,0.361,0.857,0.00624,0.86,-6.6,0.163,95.114,0.523,41,122133
